Ax, Ay, Az, Timestamp
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
133, 129, 153, 2023-09-25 3:26:48 PM
133, 129, 153, 2023-09-25 3:26:48 PM
133, 129, 153, 2023-09-25 3:26:48 PM
133, 129, 153, 2023-09-25 3:26:48 PM
133, 129, 153, 2023-09-25 3:26:48 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 152, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:49 PM
133, 129, 153, 2023-09-25 3:26:50 PM
133, 129, 153, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 153, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
133, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:50 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
134, 129, 152, 2023-09-25 3:26:51 PM
